date,ID,Day,T.T_TIME,T.TOTAL_DISTANCE,T.HIGH_INTENSITY_DISTANCE,T.SPRINT_DISTANCE,T.PLAYER_LOAD,T.HEART_RATE_EXERTION,T.ACC_DEC_LOAD,T.PEAK_SPEED,T.HRE_PL_LOAD,T.VOLUME_STATUS,T.INTENSITY_STATUS,T.VOLUME_RATIO,T.INTENSITY_RATIO,T.MONOTONY_VOLUME,T.MONOTONY_INTENSITY,G.HI_IP_m,G.HI_IP_m.pc,G.HI_IP_m.min,G.HI_OP_m,G.HI_OP_m.pc,G.HI_OP_m.min,G.HID_m,G.HID_m.min,G.IP_mins,G.MINS,G.OP_mins,G.SPR_m,G.SPR_m.min,G.TD_m,G.TD_m.min,G.TD_IP_m,G.TD_IP_m.pc,G.TD_IP_m.min,G.TD_OP_m,G.TD_OP_m.pc,G.TD_OP_m.min,matchPeriods,GameYN,NDs,sleep,muscleSoreness,pExertion,wellbeing
20150327,8,271,72,7251,152,21,903,72,347,26,0.8,67,32,38,0.4,1,0.8,,,,,,,,,,,,,,,,,,,,,,31,0,5,6.27,3,8,13.21392947
20150328,8,272,,,,,,,,,,63,32,40,0.5,0.8,0.7,,,,,,,,,,,,,,,,,,,,,,31,0,6,3.84,2,4,16.71078882
20150329,8,273,,,,,,,,,,63,32,29,0.4,0.8,0.7,,,,,,,,,,,,,,,,,,,,,,31,0,7,6.46,9,4,8.600008898
20150330,8,274,56,4755,36,7,581,57,273,25,1,64,33,39,0.4,1,0.8,,,,,,,,,,,,,,,,,,,,,,31,0,8,5.57,4,6,13.6164274
20150331,8,275,70,5108,81,23,679,70,359,28,1,66,36,39,0.3,1,0.8,,,,,,,,,,,,,,,,,,,,,,31,0,9,4.44,5,8,13.83363221
20150401,8,276,77,6117,83,24,820,77,420,28,0.9,75,38,32,0.2,1.4,1,,,,,,,,,,,,,,,,,,,,,,31,0,10,7.97,7,4,15.10148682
20150402,8,277,,,,,,,,,,68,34,35,0.2,1,0.9,,,,,,,,,,,,,,,,,,,,,,31,0,11,5.91,5,4,14.70162592
20150403,8,278,72,3767,20,,575,73,147,23,1.3,69,35,43,0.2,1,0.8,,,,,,,,,,,,,,,,,,,,,,31,0,12,5.18,3,1,13.14224992
20150404,8,279,58,2449,77,,382,58,149,24,1.5,59,24,44,0.4,1.3,1.1,,,,,,,,,,,,,,,,,,,,,,31,0,13,4.83,4,1,16.66449204
20150405,8,280,,,,,,,,,,59,24,31,0.2,1.3,1.1,,,,,,,,,,,,,,,,,,,,,,31,1,14,5.96,2,8,13.1803184
20150406,8,281,77,5510,66,23,753,77,365,26,1,67,26,26,0.2,1.3,1.2,118,2.9,5.4,481.5,8.2,15.5,633.6,6.7,22,94,31,291.4,3.1,10146.1,107.9,2953.9,72,134.3,4525.2,76.7,146,32,0,0,6.89,2,7,11.25901383
20150407,8,282,,,,,,,,,,60,25,30,0.2,1,0.9,118,2.9,5.4,481.5,8.2,15.5,633.6,6.7,22,94,31,291.4,3.1,10146.1,107.9,2953.9,72,134.3,4525.2,76.7,146,32,0,1,6.53,6,9,12.91595097
20150408,8,283,80,5348,131,47,710,81,295,27,1.1,68,29,30,0.3,1,0.8,118,2.9,5.4,481.5,8.2,15.5,633.6,6.7,22,94,31,291.4,3.1,10146.1,107.9,2953.9,72,134.3,4525.2,76.7,146,32,0,2,4.7,8,1,11.9612071
20150409,8,284,94,6873,192,82,900,95,400,27,1.1,71,28,38,0.5,1.3,1,118,2.9,5.4,481.5,8.2,15.5,633.6,6.7,22,94,31,291.4,3.1,10146.1,107.9,2953.9,72,134.3,4525.2,76.7,146,32,0,3,7.79,6,6,14.77203984
20150410,8,285,,,,,,,,,,60,23,44,0.6,1,0.9,118,2.9,5.4,481.5,8.2,15.5,633.6,6.7,22,94,31,291.4,3.1,10146.1,107.9,2953.9,72,134.3,4525.2,76.7,146,32,0,4,5.94,5,1,11.8480413
20150411,8,286,80,5267,32,7,723,81,269,24,1.1,68,24,39,0.5,1.1,0.8,118,2.9,5.4,481.5,8.2,15.5,633.6,6.7,22,94,31,291.4,3.1,10146.1,107.9,2953.9,72,134.3,4525.2,76.7,146,32,0,5,4.62,2,2,16.04257649
20150412,8,287,49,3551,15,,440,50,145,23,1.1,74,25,43,0.5,1.4,0.8,118,2.9,5.4,481.5,8.2,15.5,633.6,6.7,22,94,31,291.4,3.1,10146.1,107.9,2953.9,72,134.3,4525.2,76.7,146,32,0,6,5.97,8,3,11.58451973
20150413,8,288,94,10146,634,291,,,,32,,82,45,48,0.7,1.2,0.6,118,2.9,5.4,481.5,8.2,15.5,633.6,6.7,22,94,31,291.4,3.1,10146.1,107.9,2953.9,72,134.3,4525.2,76.7,146,32,1,7,6.72,4,4,17.03873894
20150414,8,289,,,,,,,,,,74,42,39,0.5,1.2,0.6,98.6,2.5,5.8,453,7.6,15.6,567.9,7.6,17,75,29,267.6,3.6,8711.2,116.1,2410.9,60.3,141.8,4143.6,69.1,142.9,33,0,0,5.33,8,7,13.21411199
20150415,8,290,61,3475,28,,460,62,206,23,1.3,70,40,48,0.6,1.1,0.6,98.6,2.5,5.8,453,7.6,15.6,567.9,7.6,17,75,29,267.6,3.6,8711.2,116.1,2410.9,60.3,141.8,4143.6,69.1,142.9,33,0,1,5.27,6,8,12.51886725
20150416,8,291,,,,,,,,,,70,40,37,0.6,0.9,0.4,98.6,2.5,5.8,453,7.6,15.6,567.9,7.6,17,75,29,267.6,3.6,8711.2,116.1,2410.9,60.3,141.8,4143.6,69.1,142.9,33,0,2,6.84,4,3,13.87584125
20150417,8,292,86,5409,121,58,730,87,283,28,1.2,72,43,40,0.6,1.1,0.5,98.6,2.5,5.8,453,7.6,15.6,567.9,7.6,17,75,29,267.6,3.6,8711.2,116.1,2410.9,60.3,141.8,4143.6,69.1,142.9,33,0,3,6.24,2,6,17.33877305
20150418,8,293,,,,,,,,,,69,41,19,0.1,0.9,0.5,98.6,2.5,5.8,453,7.6,15.6,567.9,7.6,17,75,29,267.6,3.6,8711.2,116.1,2410.9,60.3,141.8,4143.6,69.1,142.9,33,0,4,4.39,7,2,10.77730504
20150419,8,294,,,,,,,,,,69,41,19,0.1,0.7,0.5,98.6,2.5,5.8,453,7.6,15.6,567.9,7.6,17,75,29,267.6,3.6,8711.2,116.1,2410.9,60.3,141.8,4143.6,69.1,142.9,33,1,5,5.39,3,8,15.70634247
20150420,8,295,,,,,,,,,,60,39,13,0.1,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,34,0,0,5.47,7,5,16.54291449
20150421,8,296,,,,,,,,,,60,39,13,0.1,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,34,0,1,5.55,2,5,10.72762293
20150422,8,297,,,,,,,,,,52,34,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,34,0,2,5.9,3,4,15.82228295
20150423,8,298,,,,,,,,,,42,28,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,34,0,3,6.3,7,4,13.57773789
20150424,8,299,,,,,,,,,,42,28,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,4,5.61,5,9,13.56568818
20150425,8,300,,,,,,,,,,34,27,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,5,5.87,1,5,15.261464
20150426,8,301,,,,,,,,,,29,26,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,6,4.32,9,8,11.33109731
20150427,8,302,,,,,,,,,,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,7,5.17,2,5,11.9280368
20150428,8,303,81,5486,61,6,730,81,312,24,1.1,22,7,38,0.3,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,34,0,8,5.43,9,1,13.62005844
20150429,8,304,,,,,,,,,,16,6,50,0.3,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,34,0,9,5.46,3,7,13.1646913
20150430,8,305,77,4969,59,14,665,78,244,26,1.2,24,8,66,0.5,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,10,5.8,3,8,15.17639581
20150501,8,306,,,,,,,,,,16,4,100,1,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,11,5.37,4,5,14.53910643
20150502,8,307,,,,,,,,,,16,4,100,1,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,12,6.18,7,8,14.6313975
20150503,8,308,,,,,,,,,,16,4,48,0.5,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,13,5.81,8,8,11.32812366
20150504,8,309,,,,,,,,,,16,4,48,0.5,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,14,7.74,5,6,13.39178817
20150505,8,310,105,6167,142,52,764,105,289,31,1.4,25,9,37,0.5,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,34,0,15,6.63,9,7,12.57322245
20150506,8,311,,,,,,,,,,25,9,37,0.5,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,34,0,16,5.83,2,6,16.04501891
20150507,8,312,87,4540,245,117,565,88,263,30,1.6,32,17,51,0.8,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,17,5.41,2,5,12.73991227
20150508,8,313,,,,,,,,,,32,17,51,0.8,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,18,5.22,9,7,12.26018656
20150509,8,314,,,,,,,,,,32,17,51,0.8,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,19,5.94,5,8,14.84743528
20150510,8,315,,,,,,,,,,32,17,21,0.5,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,20,4.14,5,5,11.86950042
20150511,8,316,,,,,,,,,,32,17,21,0.5,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,21,6.46,4,6,10.09776148
20150512,8,317,,,,,,,,,,24,15,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,34,0,22,6.09,1,4,16.49586788
20150513,8,318,,,,,,,,,,24,15,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,34,0,23,4.45,3,1,13.39765874
20150514,8,319,,,,,,,,,,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,24,5.88,9,6,11.23870837
20150515,8,320,,,,,,,,,,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,25,6.51,3,8,12.36423747
20150516,8,321,,,,,,,,,,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,26,5.42,7,2,13.22635726
20150517,8,322,,,,,,,,,,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,27,5.99,2,3,9.904290296
20150518,8,323,,,,,,,,,,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,28,5.59,4,4,14.37622781
20150519,8,324,,,,,,,,,,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,29,5.62,8,6,13.2376203
20150520,8,325,,,,,,,,,,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,30,6.15,2,7,12.77187994
20150521,8,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,31,6.81,3,7,11.6595178
20150522,8,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,32,6.57,7,2,14.24999416
20150523,8,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,33,5.06,7,4,12.43529889
20150524,8,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,34,6.3,7,6,11.49505241
20150525,8,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,35,4.96,9,4,11.37781561
20150526,8,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,36,6.65,6,4,9.198164286
20150527,8,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,37,7.52,2,9,14.01922203
20150528,8,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,38,7.06,6,4,11.72955069
20150529,8,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,39,6.99,1,4,12.06430409
20150530,8,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,40,6.07,9,5,12.55852386
20150531,8,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,41,6.91,9,3,10.57265367
20150601,8,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,42,6.67,2,3,15.90594994
20150602,8,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,43,4.56,2,8,15.32568394
20150603,8,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,44,5.47,7,4,10.33640161
20150604,8,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,45,6.61,7,1,9.717071988
20150605,8,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,46,7.21,8,7,13.9061257
20150606,8,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,47,5.67,1,7,12.52235291
20150607,8,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,48,4.91,7,5,15.99225081
20150608,8,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,49,5.36,4,8,13.23457095
20150609,8,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,50,5.89,7,5,16.03332148
20150610,8,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,51,6.52,1,8,18.31787544
20150611,8,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,52,6.66,2,3,14.41174822
20150612,8,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,53,6.35,9,3,13.67005371
20150613,8,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,54,5.86,9,8,12.42224501
20150614,8,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,55,7.74,9,8,11.9928132
20150615,8,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,56,5.49,4,2,15.52738435
20150616,8,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,57,7.11,7,2,14.77381526
20150617,8,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,58,5.71,2,9,16.46063663
20150618,8,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,59,5.49,3,6,11.95745733
20150619,8,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,60,4.88,8,2,13.92108375
20150620,8,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,61,7.35,5,3,8.87674032
20150621,8,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,62,7.72,4,4,11.87093328
20150622,8,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,63,5.54,8,2,11.79735324
20150623,8,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,64,5.77,5,8,11.78583989
20150624,8,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,65,5.85,9,4,9.181395951
20150625,8,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,66,5.27,1,5,18.51073858
20150626,8,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,67,6.1,8,9,10.75644099
20150627,8,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,68,6.71,6,3,10.97661393
20150628,8,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,69,7.18,2,9,14.21694685
20150629,8,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,70,6.39,5,4,12.2432267
